,nature_score
1362,18.344772338867188
1363,14.23388671875
1364,14.483101844787598
1365,15.046323776245117
1366,17.172025680541992
1367,14.808823585510254
1368,17.014827728271484
1369,18.250520706176758
1370,17.6253662109375
1371,19.665712356567383
1372,16.50499725341797
1373,17.955032348632812
1374,17.06501579284668
1375,17.57193374633789
1376,16.405344009399414
1377,17.427579879760742
1378,15.62192440032959
1379,18.798372268676758
1380,14.243254661560059
1381,15.115469932556152
1382,12.044851303100586
1383,20.05459213256836
1384,19.180925369262695
1385,11.882410049438477
1386,15.2115478515625
1387,15.597448348999023
1388,17.12971305847168
1389,16.342945098876953
1390,13.868212699890137
1391,14.746010780334473
1392,18.85171890258789
1393,14.3673734664917
1394,18.932653427124023
1395,19.289796829223633
1396,18.75273323059082
1397,18.980073928833008
1398,17.731544494628906
1399,14.883031845092773
1400,19.39266586303711
1401,17.313955307006836
1402,16.20132827758789
1403,16.293216705322266
1404,16.18238639831543
1405,17.25373649597168
1406,11.872333526611328
1407,15.258147239685059
1408,20.354154586791992
1409,19.089963912963867
1410,15.9452543258667
1411,14.193410873413086
1412,13.874984741210938
1413,17.083574295043945
1414,17.92317771911621
1415,13.510133743286133
1416,18.821407318115234
1417,18.738008499145508
1418,21.62228775024414
1419,17.163179397583008
1420,15.791902542114258
1421,19.97831916809082
1422,15.568929672241211
1423,15.77474308013916
1424,12.588249206542969
1425,12.606168746948242
1426,14.86150074005127
1427,18.52503776550293
1428,11.58137321472168
1429,16.603715896606445
1430,19.27903938293457
1431,18.902034759521484
1432,19.85495948791504
1433,13.94261646270752
1434,14.788260459899902
1435,15.011194229125977
1436,15.568665504455566
1437,16.18526268005371
1438,12.024415969848633
1439,19.806535720825195
1440,15.323091506958008
1441,17.670446395874023
1442,17.792221069335938
1443,16.84419822692871
1444,16.460763931274414
1445,16.51426124572754
1446,19.23918914794922
1447,19.844003677368164
1448,16.62452507019043
1449,14.621121406555176
1450,18.522069931030273
1451,14.277722358703613
1452,17.40647315979004
1453,16.544466018676758
1454,20.1610107421875
1455,18.57160186767578
1456,13.834956169128418
1457,12.280074119567871
1458,19.372636795043945
1459,9.110424995422363
1460,17.500322341918945
1461,12.961857795715332
1462,17.53824806213379
1463,15.693428993225098
1464,17.846616744995117
1465,14.827446937561035
1466,12.527839660644531
1467,18.827661514282227
1468,17.934587478637695
1469,15.59933090209961
1470,17.774511337280273
1471,15.48056411743164
1472,14.429137229919434
1473,17.308780670166016
1474,12.887819290161133
1475,16.020496368408203
1476,17.379060745239258
1477,15.132854461669922
1478,20.28285026550293
1479,16.547536849975586
1480,13.903648376464844
1481,16.034406661987305
1482,15.928130149841309
1483,13.671874046325684
1484,16.658710479736328
1485,16.752948760986328
1486,14.893453598022461
1487,15.70915412902832
1488,18.573486328125
1489,18.02520179748535
1490,18.03204917907715
1491,15.875743865966797
1492,15.66031265258789
1493,12.734518051147461
1494,15.11849308013916
1495,18.06171417236328
1496,15.98180866241455
1497,13.464842796325684
1498,18.80952262878418
1499,17.00981330871582
1500,19.321125030517578
1501,17.05900764465332
1502,15.289325714111328
1503,15.28351879119873
1504,19.287221908569336
1505,18.62831687927246
1506,17.45473289489746
1507,17.0784912109375
1508,10.953901290893555
1509,17.16338539123535
1510,17.275432586669922
1511,18.376712799072266
1512,17.380735397338867
1513,17.198284149169922
1514,15.94544792175293
1515,11.577205657958984
1516,14.031513214111328
1517,19.829303741455078
1518,18.4493465423584
1519,15.158061981201172
1520,14.142934799194336
1521,13.970118522644043
1522,15.704105377197266
1523,15.78431510925293
1524,13.255180358886719
1525,18.79161834716797
1526,16.53384780883789
1527,17.819133758544922
1528,12.703592300415039
1529,17.756196975708008
1530,20.615962982177734
1531,16.32257080078125
1532,16.38140106201172
1533,18.68008041381836
1534,20.518211364746094
1535,13.240570068359375
1536,12.798982620239258
1537,15.256989479064941
1538,19.06056022644043
1539,18.340436935424805
1540,20.18437957763672
1541,16.96373176574707
1542,19.094614028930664
1543,14.500843048095703
1544,20.877737045288086
1545,15.945361137390137
1546,16.434608459472656
1547,15.14918327331543
1548,17.87911033630371
1549,18.727313995361328
1550,17.70050621032715
1551,14.698323249816895
1552,21.636634826660156
1553,16.66805648803711
1554,16.851503372192383
1555,15.23628044128418
1556,16.604129791259766
1557,17.574752807617188
1558,14.76419448852539
1559,12.959410667419434
1560,11.00536060333252
1561,17.577856063842773
1562,18.462087631225586
1563,14.565766334533691
1564,17.40436363220215
1565,15.576515197753906
1566,14.770018577575684
1567,16.107128143310547
1568,16.649553298950195
1569,21.078369140625
1570,14.771620750427246
1571,16.86579704284668
1572,13.657326698303223
1573,17.947032928466797
1574,16.30353355407715
1575,19.895658493041992
1576,15.777628898620605
1577,18.86333465576172
1578,16.519163131713867
1579,18.928878784179688
1580,19.37253761291504
1581,17.557828903198242
1582,17.760353088378906
1583,17.44869041442871
1584,15.508581161499023
1585,18.42823600769043
1586,15.306838989257812
1587,17.369403839111328
1588,14.04637336730957
1589,18.970935821533203
1590,16.14216423034668
1591,15.981157302856445
1592,13.674297332763672
1593,20.326753616333008
1594,10.767618179321289
1595,16.933931350708008
1596,14.884073257446289
1597,15.773811340332031
1598,15.04887866973877
1599,17.178512573242188
1600,17.358379364013672
1601,19.259437561035156
1602,17.645856857299805
1603,16.315967559814453
1604,15.904459953308105
1605,13.980411529541016
1606,15.172515869140625
1607,18.452146530151367
1608,16.822187423706055
1609,17.362146377563477
1610,17.203659057617188
1611,15.872077941894531
1612,19.459535598754883
1613,15.260089874267578
1614,16.96635627746582
1615,19.007959365844727
1616,19.086727142333984
1617,15.004741668701172
1618,8.765951156616211
1619,17.158245086669922
1620,18.06158447265625
1621,16.73805809020996
1622,17.96816062927246
1623,17.507326126098633
1624,20.67449188232422
1625,17.456703186035156
1626,13.440834999084473
1627,15.180705070495605
1628,17.58420753479004
1629,16.31194496154785
1630,16.469646453857422
1631,16.474618911743164
1632,15.323163986206055
1633,17.031118392944336
1634,16.24127769470215
1635,15.23284912109375
1636,16.556169509887695
1637,16.387521743774414
1638,15.215319633483887
1639,18.763553619384766
1640,17.699121475219727
1641,15.498703002929688
1642,19.777437210083008
1643,12.246468544006348
1644,15.550453186035156
1645,21.592580795288086
1646,17.35817527770996
1647,16.52219581604004
1648,18.83571434020996
1649,16.11186408996582
1650,13.62684440612793
1651,17.176069259643555
1652,15.533422470092773
1653,16.51082992553711
1654,15.94422721862793
1655,19.925094604492188
1656,18.290788650512695
1657,11.160325050354004
1658,10.59780502319336
1659,14.24058723449707
1660,12.701494216918945
1661,15.321708679199219
1662,13.49682903289795
1663,19.023710250854492
1664,15.929340362548828
1665,16.465539932250977
1666,16.835161209106445
1667,12.315189361572266
1668,12.135369300842285
1669,17.805217742919922
1670,18.48586082458496
1671,11.438494682312012
1672,15.207347869873047
1673,17.695674896240234
1674,14.419782638549805
1675,17.360063552856445
1676,15.595990180969238
1677,13.654204368591309
1678,17.198810577392578
1679,19.095184326171875
1680,20.66658592224121
1681,19.673912048339844
1682,19.80521583557129
1683,15.766000747680664
1684,14.727978706359863
1685,13.984843254089355
1686,15.651867866516113
1687,11.354870796203613
1688,18.840906143188477
1689,15.529584884643555
1690,15.191640853881836
1691,18.0301456451416
1692,18.376323699951172
1693,20.47294044494629
1694,15.455899238586426
1695,18.02556610107422
1696,17.7685546875
1697,12.979707717895508
1698,15.748910903930664
1699,15.852273941040039
1700,17.415925979614258
1701,19.106271743774414
1702,17.80608367919922
1703,16.782373428344727
1704,18.362436294555664
1705,17.460325241088867
1706,14.051155090332031
1707,14.574889183044434
1708,18.81968879699707
1709,16.474411010742188
1710,14.790145874023438
1711,12.759920120239258
1712,15.311964988708496
1713,13.215253829956055
1714,17.314302444458008
1715,16.20298194885254
1716,11.478748321533203
1717,17.186843872070312
1718,15.898531913757324
1719,19.10298728942871
1720,12.423857688903809
1721,19.23429298400879
1722,16.92388153076172
1723,16.777559280395508
1724,15.183725357055664
1725,14.56353759765625
1726,17.937484741210938
1727,18.691930770874023
1728,13.653629302978516
1729,13.894326210021973
1730,13.948286056518555
1731,18.17951011657715
1732,15.729022026062012
1733,19.406349182128906
1734,13.408324241638184
1735,16.822084426879883
1736,17.76392936706543
1737,19.23678207397461
1738,15.390436172485352
1739,15.430327415466309
1740,17.046226501464844
1741,18.162595748901367
1742,16.130823135375977
1743,15.896720886230469
1744,20.128250122070312
1745,12.855350494384766
1746,15.201215744018555
1747,13.800061225891113
1748,20.506345748901367
1749,18.736021041870117
1750,19.777921676635742
1751,20.801252365112305
1752,13.197370529174805
1753,21.218801498413086
1754,13.727478981018066
1755,17.091257095336914
1756,18.28843879699707
1757,18.262285232543945
1758,14.714996337890625
1759,15.926106452941895
1760,19.078031539916992
1761,13.219615936279297
1762,10.223597526550293
1763,17.37057876586914
1764,16.081989288330078
1765,12.966789245605469
1766,16.722684860229492
1767,17.009510040283203
1768,13.564366340637207
1769,15.514575004577637
1770,14.854755401611328
1771,20.719825744628906
1772,15.315690994262695
1773,16.087326049804688
1774,13.667299270629883
1775,13.031633377075195
1776,11.390336036682129
1777,16.179012298583984
1778,20.456226348876953
1779,11.68126106262207
1780,14.803566932678223
1781,18.22014617919922
1782,13.078104972839355
1783,19.136240005493164
1784,18.481714248657227
1785,15.29782485961914
1786,16.4759578704834
1787,13.151716232299805
1788,19.76903533935547
1789,16.851526260375977
1790,10.985356330871582
1791,13.218642234802246
1792,16.047407150268555
1793,14.951740264892578
1794,16.930078506469727
1795,11.51898193359375
1796,16.351455688476562
1797,20.308757781982422
1798,13.998346328735352
1799,14.992834091186523
1800,17.197057723999023
1801,13.712824821472168
1802,17.88234519958496
1803,15.685717582702637
1804,13.177179336547852
1805,18.993764877319336
1806,15.244009971618652
1807,16.622194290161133
1808,15.572851181030273
1809,15.035687446594238
1810,17.567262649536133
1811,13.63946533203125
1812,17.555749893188477
1813,16.58535385131836
1814,16.539419174194336
1815,16.426015853881836
1816,16.112295150756836
1817,12.883718490600586
1818,14.693292617797852
1819,17.605470657348633
1820,17.243507385253906
1821,18.563072204589844
1822,16.950016021728516
1823,8.135457038879395
1824,18.92667007446289
1825,17.753843307495117
1826,14.130420684814453
1827,16.54017448425293
1828,17.981658935546875
1829,18.28069496154785
1830,16.359670639038086
1831,18.611452102661133
1832,14.200275421142578
1833,18.25351333618164
1834,15.24997329711914
1835,16.109914779663086
1836,15.819828033447266
1837,19.927221298217773
1838,14.152323722839355
1839,16.650455474853516
1840,16.35552406311035
1841,13.13016414642334
1842,14.967124938964844
1843,14.092658042907715
1844,15.981273651123047
1845,16.582948684692383
1846,17.593862533569336
1847,11.465538024902344
1848,16.162656784057617
1849,20.908790588378906
1850,20.08510971069336
1851,17.144004821777344
1852,14.332514762878418
1853,16.023616790771484
1854,14.376214981079102
1855,14.766315460205078
1856,17.21697425842285
1857,17.037982940673828
1858,16.884952545166016
1859,15.82175064086914
1860,14.287484169006348
1861,16.745805740356445
1862,12.146240234375
1863,15.553045272827148
1864,18.07799530029297
1865,16.347328186035156
1866,12.477850914001465
1867,18.201005935668945
1868,18.0124568939209
1869,17.45651626586914
1870,18.249404907226562
1871,13.5068998336792
1872,16.81631851196289
1873,12.573485374450684
1874,15.65394401550293
1875,14.753056526184082
1876,16.3975887298584
1877,18.713899612426758
1878,15.216136932373047
1879,14.722168922424316
1880,8.992643356323242
1881,14.860244750976562
1882,19.8510684967041
1883,14.210672378540039
1884,17.957674026489258
1885,17.2878360748291
1886,16.57193946838379
1887,16.18280792236328
1888,18.18610382080078
1889,14.639028549194336
1890,18.95406723022461
1891,16.161405563354492
1892,18.76471519470215
1893,17.999605178833008
1894,15.666765213012695
1895,17.602996826171875
1896,19.07990074157715
1897,19.158647537231445
1898,20.414661407470703
1899,16.830921173095703
1900,18.169099807739258
1901,18.027252197265625
1902,15.597603797912598
1903,15.437492370605469
1904,18.239749908447266
1905,18.194061279296875
1906,17.571247100830078
1907,11.324543952941895
1908,13.379569053649902
1909,14.133399963378906
1910,13.409467697143555
1911,19.961082458496094
1912,13.688324928283691
1913,12.882918357849121
1914,16.88203239440918
1915,14.882486343383789
1916,20.14180564880371
1917,14.680490493774414
1918,15.435395240783691
1919,17.200454711914062
1920,17.159305572509766
1921,16.902496337890625
1922,14.896186828613281
1923,17.944568634033203
1924,12.783438682556152
1925,16.31822395324707
1926,19.86113929748535
1927,15.087577819824219
1928,18.83781623840332
1929,14.967771530151367
1930,12.948342323303223
1931,14.553226470947266
1932,13.671873092651367
1933,14.867043495178223
1934,16.76919174194336
1935,13.987937927246094
1936,17.18100929260254
1937,13.705020904541016
1938,17.25623893737793
1939,15.15342903137207
1940,16.24247169494629
1941,15.628191947937012
1942,13.554548263549805
1943,12.570928573608398
1944,17.209936141967773
1945,15.618425369262695
1946,14.948397636413574
1947,13.601469993591309
1948,13.635981559753418
1949,14.316475868225098
1950,17.690813064575195
1951,14.693082809448242
1952,14.858532905578613
1953,17.567968368530273
1954,10.411280632019043
1955,12.24348258972168
1956,17.54344940185547
1957,20.607616424560547
1958,13.5537691116333
1959,16.191911697387695
1960,16.482736587524414
1961,15.54321002960205
1962,17.78603744506836
1963,14.259908676147461
1964,16.664077758789062
1965,17.021310806274414
1966,18.148601531982422
1967,19.325273513793945
1968,13.575043678283691
1969,15.366168022155762
1970,18.300779342651367
1971,15.082751274108887
1972,18.484901428222656
1973,18.402997970581055
1974,17.33734130859375
1975,19.3023624420166
1976,17.842546463012695
1977,17.195528030395508
1978,18.581544876098633
1979,15.928084373474121
1980,18.46502113342285
1981,18.42649269104004
1982,15.070344924926758
1983,19.961793899536133
1984,14.66451644897461
1985,16.74051856994629
1986,19.584144592285156
1987,16.54926872253418
1988,17.631221771240234
1989,12.802848815917969
1990,14.763179779052734
1991,17.101470947265625
1992,16.48832893371582
1993,16.56695556640625
1994,15.947236061096191
1995,13.591468811035156
1996,16.466493606567383
1997,18.172964096069336
1998,14.221749305725098
1999,17.170581817626953
2000,15.63097858428955
2001,16.676990509033203
2002,16.739179611206055
2003,19.269237518310547
2004,17.600292205810547
2005,17.37468147277832
2006,19.127071380615234
2007,16.29270362854004
2008,13.926994323730469
2009,14.633170127868652
2010,15.196648597717285
2011,16.59014892578125
2012,16.333106994628906
2013,16.17156982421875
2014,15.416648864746094
2015,14.141273498535156
2016,13.796587944030762
2017,17.447994232177734
2018,12.901016235351562
2019,14.69821548461914
2020,16.947099685668945
2021,16.289613723754883
2022,15.75097370147705
2023,17.046350479125977
2024,14.961368560791016
2025,15.352779388427734
2026,18.337337493896484
2027,13.517806053161621
2028,12.202062606811523
2029,18.92300796508789
2030,17.68197250366211
2031,15.198686599731445
2032,16.084247589111328
2033,17.289031982421875
2034,14.767975807189941
2035,14.027172088623047
2036,18.291048049926758
2037,20.013216018676758
2038,14.798362731933594
2039,18.032304763793945
2040,18.88615608215332
2041,15.121793746948242
2042,16.240468978881836
2043,16.900287628173828
2044,16.570701599121094
2045,18.268911361694336
2046,15.057634353637695
2047,17.769174575805664
2048,14.072568893432617
2049,15.642239570617676
2050,15.633076667785645
2051,18.325265884399414
2052,17.016008377075195
2053,15.91687297821045
2054,18.245107650756836
2055,14.433117866516113
2056,15.969935417175293
2057,15.820357322692871
2058,14.232758522033691
2059,15.715522766113281
2060,15.255218505859375
2061,18.815834045410156
2062,17.046979904174805
2063,13.230045318603516
2064,15.863605499267578
2065,17.182863235473633
2066,13.173429489135742
2067,16.520259857177734
2068,14.861907005310059
2069,16.067161560058594
2070,16.69011688232422
2071,14.365133285522461
2072,17.89369773864746
2073,19.512256622314453
2074,17.691650390625
2075,16.356103897094727
2076,18.544132232666016
2077,15.875914573669434
2078,17.768373489379883
2079,18.659048080444336
2080,13.567926406860352
2081,18.97870445251465
2082,15.824302673339844
2083,13.894336700439453
2084,15.617321014404297
2085,13.870570182800293
2086,12.604604721069336
2087,14.82406234741211
2088,11.966388702392578
2089,19.453279495239258
2090,9.533892631530762
2091,19.43479347229004
2092,13.922137260437012
2093,14.345890045166016
2094,16.01156997680664
2095,15.724205017089844
2096,16.249319076538086
2097,16.91733169555664
2098,18.418479919433594
2099,13.681679725646973
2100,16.502763748168945
2101,19.60721206665039
2102,14.04619026184082
2103,17.15167808532715
2104,14.58425235748291
2105,14.253713607788086
2106,16.857067108154297
2107,18.36873435974121
2108,16.044036865234375
2109,17.394006729125977
2110,13.089008331298828
2111,14.079358100891113
2112,16.136812210083008
2113,14.264799118041992
2114,16.379446029663086
2115,16.916534423828125
2116,17.16958236694336
2117,16.528505325317383
2118,12.999747276306152
2119,15.473468780517578
2120,15.622648239135742
2121,16.556522369384766
2122,17.5385799407959
2123,18.357973098754883
2124,12.897916793823242
2125,17.2410831451416
2126,18.053062438964844
2127,13.325740814208984
2128,12.44859504699707
2129,16.183874130249023
2130,17.130178451538086
2131,13.87962532043457
2132,15.951725006103516
2133,17.7705078125
2134,16.62376594543457
2135,17.39702796936035
2136,15.199148178100586
2137,17.22626495361328
2138,17.39675521850586
2139,15.650588989257812
2140,17.956947326660156
2141,17.004663467407227
2142,15.329425811767578
2143,12.960780143737793
2144,17.868642807006836
2145,10.449771881103516
2146,18.850175857543945
2147,16.864412307739258
2148,20.195756912231445
2149,16.9827938079834
2150,17.903980255126953
2151,18.24102210998535
2152,16.928909301757812
2153,17.153356552124023
2154,18.81184959411621
2155,11.984933853149414
2156,17.9343204498291
2157,11.045305252075195
2158,13.447708129882812
2159,19.391376495361328
2160,16.457300186157227
2161,15.889466285705566
2162,15.858749389648438
2163,16.14899444580078
2164,14.801637649536133
2165,18.177486419677734
2166,20.724842071533203
2167,17.432588577270508
2168,18.089542388916016
2169,16.687681198120117
2170,17.237703323364258
2171,15.05905532836914
2172,13.261087417602539
2173,17.206266403198242
2174,17.471622467041016
2175,15.163050651550293
2176,20.819744110107422
2177,13.390316009521484
2178,13.20577621459961
2179,15.49679183959961
2180,18.857572555541992
2181,11.292765617370605
2182,14.776302337646484
2183,16.624011993408203
2184,15.535125732421875
2185,8.856363296508789
2186,18.12394905090332
2187,12.051606178283691
2188,10.87055778503418
2189,16.60773277282715
2190,18.64212417602539
2191,13.00804328918457
2192,14.862253189086914
2193,21.66411590576172
2194,13.870046615600586
2195,20.622159957885742
2196,17.60036277770996
2197,15.903417587280273
2198,17.50459861755371
2199,15.761112213134766
2200,13.2521390914917
2201,13.607959747314453
2202,16.569835662841797
2203,18.916425704956055
2204,13.965190887451172
2205,19.274696350097656
2206,14.014233589172363
2207,14.541709899902344
2208,16.81949234008789
2209,14.27342414855957
2210,16.484952926635742
2211,17.002010345458984
2212,13.083125114440918
2213,14.535755157470703
2214,18.310548782348633
2215,15.980317115783691
2216,16.394935607910156
2217,16.876888275146484
2218,18.652006149291992
2219,15.9630708694458
2220,16.323823928833008
2221,13.966303825378418
2222,17.25879669189453
2223,10.44047737121582
2224,15.916730880737305
2225,12.197858810424805
2226,19.73346519470215
2227,17.45663070678711
2228,17.584184646606445
2229,20.994701385498047
2230,17.897905349731445
2231,15.407745361328125
2232,13.974372863769531
2233,15.113167762756348
2234,16.963212966918945
2235,15.068758010864258
2236,13.65568733215332
2237,18.422992706298828
2238,12.136126518249512
2239,12.924710273742676
2240,16.605138778686523
2241,15.546619415283203
2242,17.02547264099121
2243,17.533727645874023
2244,16.638751983642578
2245,13.08899211883545
2246,14.066243171691895
2247,17.23822784423828
2248,14.353708267211914
2249,15.678117752075195
2250,18.67974281311035
2251,16.944114685058594
2252,10.842543601989746
2253,13.17831802368164
2254,13.615764617919922
2255,16.53106117248535
2256,13.092190742492676
2257,16.362699508666992
2258,16.256288528442383
2259,15.06434154510498
2260,19.48297119140625
2261,16.218069076538086
2262,14.907303810119629
2263,14.238261222839355
2264,17.338720321655273
2265,16.207326889038086
2266,16.61290168762207
2267,15.487658500671387
2268,16.437152862548828
2269,18.96968650817871
2270,14.49911880493164
2271,18.91621208190918
2272,15.49203109741211
2273,16.13404083251953
2274,19.621599197387695
2275,13.369799613952637
2276,18.048019409179688
2277,16.93335723876953
2278,14.25937557220459
2279,13.663835525512695
2280,17.805635452270508
2281,13.019342422485352
2282,15.704827308654785
2283,16.43950080871582
2284,15.226879119873047
2285,13.75487232208252
2286,19.750810623168945
2287,13.408061981201172
2288,18.555513381958008
2289,14.302827835083008
2290,18.213834762573242
2291,17.68661880493164
2292,19.901424407958984
2293,13.591519355773926
2294,14.138212203979492
2295,18.05283546447754
2296,20.674917221069336
2297,14.544600486755371
2298,14.150856018066406
2299,17.33989906311035
2300,15.712057113647461
2301,16.597963333129883
2302,16.090322494506836
2303,16.863576889038086
2304,17.681468963623047
2305,20.292814254760742
2306,15.476466178894043
2307,16.284669876098633
2308,19.19304847717285
2309,13.808874130249023
2310,17.25861930847168
2311,20.89999771118164
2312,15.305627822875977
2313,15.357114791870117
2314,16.945646286010742
2315,11.019013404846191
2316,20.9171199798584
2317,13.47790241241455
2318,16.892995834350586
2319,14.795489311218262
2320,15.572998046875
2321,16.362632751464844
2322,20.119585037231445
2323,17.334409713745117
2324,17.02259635925293
2325,15.593679428100586
2326,16.22964859008789
2327,12.580291748046875
2328,16.80694580078125
2329,15.127074241638184
2330,14.920378684997559
2331,16.933876037597656
2332,16.44560432434082
2333,16.103511810302734
2334,16.34796714782715
2335,15.943267822265625
2336,16.6063232421875
2337,15.214537620544434
2338,12.130620956420898
2339,15.531928062438965
2340,16.55364227294922
2341,14.059650421142578
2342,15.087152481079102
2343,13.007686614990234
2344,18.049060821533203
2345,15.511374473571777
2346,19.6066837310791
2347,10.543008804321289
2348,17.788375854492188
2349,16.843576431274414
2350,15.71210765838623
2351,15.433441162109375
2352,12.901065826416016
2353,18.524194717407227
2354,13.996991157531738
2355,13.824610710144043
2356,17.929214477539062
2357,20.146772384643555
2358,17.386863708496094
2359,19.26911735534668
2360,15.051637649536133
2361,18.631345748901367
2362,16.594194412231445
2363,14.018306732177734
2364,14.635168075561523
2365,18.209848403930664
2366,15.312616348266602
2367,10.921392440795898
2368,17.117891311645508
2369,16.249805450439453
2370,16.174850463867188
2371,13.987316131591797
2372,16.198945999145508
2373,19.74488639831543
2374,18.486974716186523
2375,13.510458946228027
2376,12.54468822479248
2377,18.179624557495117
2378,15.497991561889648
2379,16.776397705078125
2380,18.17328643798828
2381,18.264482498168945
2382,15.39346981048584
2383,9.385208129882812
2384,15.057088851928711
2385,18.106460571289062
2386,14.27221393585205
2387,14.349055290222168
2388,18.632062911987305
2389,16.038957595825195
2390,16.576980590820312
2391,14.14501953125
2392,18.672590255737305
2393,19.186948776245117
2394,19.295530319213867
2395,19.394575119018555
2396,18.490232467651367
2397,17.41251564025879
2398,14.280332565307617
2399,16.41177749633789
2400,11.605498313903809
2401,15.231595039367676
2402,14.637765884399414
2403,15.375885009765625
2404,14.414764404296875
2405,10.378325462341309
2406,16.414554595947266
2407,16.820724487304688
2408,14.993101119995117
2409,15.279925346374512
2410,17.684040069580078
2411,17.82809066772461
2412,18.329015731811523
2413,19.400484085083008
2414,12.964292526245117
2415,12.919182777404785
2416,17.97722625732422
2417,14.144942283630371
2418,19.798004150390625
2419,21.024581909179688
2420,13.958728790283203
2421,12.844249725341797
2422,14.316670417785645
2423,16.738224029541016
2424,16.595781326293945
2425,16.808656692504883
2426,19.523115158081055
2427,14.029048919677734
2428,18.17384910583496
2429,15.024202346801758
2430,16.289173126220703
2431,18.436429977416992
2432,16.249622344970703
2433,16.1707820892334
2434,18.04295539855957
2435,16.05072021484375
2436,16.855873107910156
2437,16.46202278137207
2438,15.707639694213867
2439,19.19964599609375
2440,18.967205047607422
2441,14.204540252685547
2442,19.89687728881836
2443,15.82275390625
2444,18.130218505859375
2445,17.03664207458496
2446,13.53424072265625
2447,14.515987396240234
2448,19.37946128845215
2449,21.573562622070312
2450,16.510440826416016
2451,18.257341384887695
2452,12.573572158813477
2453,14.691957473754883
2454,17.566553115844727
2455,12.567469596862793
2456,20.119516372680664
2457,18.52907371520996
2458,17.519487380981445
2459,13.06613540649414
2460,15.850048065185547
2461,19.5715274810791
2462,13.88524055480957
2463,15.702520370483398
2464,19.259061813354492
2465,17.453195571899414
2466,17.921451568603516
2467,14.520015716552734
2468,13.837657928466797
2469,16.52363395690918
2470,17.653547286987305
2471,13.527997970581055
2472,14.668313026428223
2473,16.012807846069336
2474,15.822680473327637
2475,14.082201957702637
2476,17.707914352416992
2477,12.753484725952148
2478,15.768608093261719
2479,16.108890533447266
2480,17.667377471923828
2481,15.01711368560791
2482,14.725194931030273
2483,12.843873023986816
2484,16.247867584228516
2485,13.141501426696777
2486,18.63283920288086
2487,14.159032821655273
2488,18.149658203125
2489,18.666725158691406
2490,17.86528778076172
2491,17.51889991760254
2492,11.258529663085938
2493,14.923221588134766
2494,18.27880859375
2495,18.012720108032227
2496,15.017913818359375
2497,15.418779373168945
2498,19.274240493774414
2499,14.949960708618164
2500,12.888347625732422
2501,16.917911529541016
2502,16.564048767089844
2503,13.681978225708008
2504,17.106138229370117
2505,20.7580509185791
2506,18.846179962158203
2507,17.715557098388672
2508,18.423864364624023
2509,14.883502006530762
2510,18.057201385498047
2511,15.510099411010742
2512,19.276716232299805
2513,14.308765411376953
2514,14.801994323730469
2515,17.66961097717285
2516,15.422524452209473
2517,16.120264053344727
2518,13.623540878295898
2519,14.435676574707031
2520,17.214590072631836
2521,16.5402889251709
2522,14.011066436767578
2523,16.412351608276367
2524,14.083816528320312
2525,20.18397331237793
2526,16.223434448242188
2527,14.854100227355957
2528,17.441667556762695
2529,17.309097290039062
2530,14.528560638427734
2531,13.859037399291992
2532,14.641581535339355
2533,15.518511772155762
2534,16.14892578125
2535,18.139707565307617
2536,18.45906639099121
2537,15.96822738647461
2538,17.24453353881836
2539,12.301852226257324
2540,16.328189849853516
2541,18.367944717407227
2542,18.84183120727539
2543,15.644218444824219
2544,14.990669250488281
2545,17.4445858001709
2546,18.868000030517578
2547,16.435916900634766
2548,15.772315979003906
2549,19.24517250061035
2550,16.911460876464844
2551,19.979116439819336
2552,15.767230033874512
2553,17.754220962524414
2554,16.82973861694336
2555,10.504156112670898
2556,17.47867202758789
2557,19.640422821044922
2558,18.027027130126953
2559,15.854955673217773
2560,18.211254119873047
2561,14.594968795776367
2562,15.296442985534668
2563,15.82885456085205
2564,16.403059005737305
2565,14.728662490844727
2566,16.613555908203125
2567,17.21039581298828
2568,17.005878448486328
2569,14.29534912109375
2570,18.921432495117188
2571,19.26566505432129
2572,15.648260116577148
2573,16.316816329956055
2574,14.859580993652344
2575,16.938106536865234
2576,17.292295455932617
2577,15.032044410705566
2578,16.977201461791992
2579,14.706853866577148
2580,16.526594161987305
2581,14.232877731323242
2582,12.838598251342773
2583,17.351587295532227
2584,17.252086639404297
2585,17.910139083862305
2586,16.411149978637695
2587,17.800127029418945
2588,19.587244033813477
2589,20.495508193969727
2590,17.778146743774414
2591,17.338947296142578
2592,12.38725471496582
2593,13.169334411621094
2594,14.99999713897705
2595,18.836225509643555
2596,16.017120361328125
2597,16.43735122680664
2598,19.608739852905273
2599,19.443370819091797
2600,14.46656608581543
2601,18.283979415893555
2602,19.020051956176758
2603,16.942914962768555
2604,17.326494216918945
2605,16.856830596923828
2606,15.968559265136719
2607,17.16249656677246
2608,16.218891143798828
2609,18.868650436401367
2610,20.242509841918945
2611,16.808992385864258
2612,17.7367000579834
2613,17.036457061767578
2614,15.003328323364258
2615,15.888015747070312
2616,16.79779815673828
2617,11.160825729370117
2618,14.774694442749023
2619,19.566513061523438
2620,14.785325050354004
2621,15.946666717529297
2622,19.072092056274414
2623,18.442026138305664
2624,21.082460403442383
2625,19.00095558166504
2626,18.170209884643555
2627,17.60257339477539
2628,16.389650344848633
2629,17.843141555786133
2630,15.377606391906738
2631,21.01572036743164
2632,11.404905319213867
2633,15.826496124267578
2634,14.360931396484375
